,Open,High,Low,Close,Volume
2026-06-30 10:45:00-04:00,414.9400024414063,415.010009765625,413.6300048828125,414.3299865722656,370167
2026-06-30 10:50:00-04:00,414.4150085449219,415.2799072265625,413.25,413.6300048828125,349976
2026-06-30 10:55:00-04:00,413.6300048828125,414.8999938964844,413.3399963378906,414.25,377731
2026-06-30 11:00:00-04:00,414.3699951171875,416.3800048828125,414.2799987792969,415.3550109863281,724495
2026-06-30 11:05:00-04:00,415.3299865722656,415.80999755859375,413.6000061035156,413.6000061035156,327743
2026-06-30 11:10:00-04:00,413.6099853515625,413.9400024414063,412.6799926757813,413.3150024414063,457328
2026-06-30 11:15:00-04:00,413.3150024414063,414.0899963378906,413.1199951171875,413.8550109863281,283779
2026-06-30 11:20:00-04:00,413.8349914550781,415.8999938964844,413.7799987792969,415.7999877929688,382177
2026-06-30 11:25:00-04:00,415.89990234375,415.9200134277344,415.1401062011719,415.4599914550781,285671
2026-06-30 11:30:00-04:00,415.4400024414063,417.5,415.2799987792969,417.05999755859375,818207
2026-06-30 11:35:00-04:00,417.010009765625,417.989990234375,415.7000122070313,417.4700012207031,458065
2026-06-30 11:40:00-04:00,417.4800109863281,417.4800109863281,416.0299987792969,416.2900085449219,320779
2026-06-30 11:45:00-04:00,416.2900085449219,417.5,416.2101135253906,417.4599914550781,280955
2026-06-30 11:50:00-04:00,417.4599914550781,417.5700073242188,416.1700134277344,417.1499938964844,317427
2026-06-30 11:55:00-04:00,417.2000122070313,417.4800109863281,415.7091979980469,415.7091979980469,345572
2026-06-30 12:00:00-04:00,415.75,416.6400146484375,415.1400146484375,416.4750061035156,326761
2026-06-30 12:05:00-04:00,416.510009765625,417.3999938964844,416.4200134277344,416.8999938964844,389366
2026-06-30 12:10:00-04:00,416.9400024414063,417.0,415.9100036621094,416.0501098632813,209271
2026-06-30 12:15:00-04:00,416.1000061035156,416.4599914550781,415.75,416.4100036621094,189538
2026-06-30 12:20:00-04:00,416.4450073242188,416.889892578125,416.1749877929688,416.6400146484375,192393
2026-06-30 12:25:00-04:00,416.6199951171875,416.6499938964844,416.0,416.4400024414063,156080
2026-06-30 12:30:00-04:00,416.5700073242188,417.1700134277344,416.4150085449219,416.9599914550781,248141
2026-06-30 12:35:00-04:00,416.9200134277344,417.9200134277344,416.6600036621094,417.7099914550781,307841
2026-06-30 12:40:00-04:00,417.6799926757813,417.7900085449219,417.1000061035156,417.6499938964844,220328
2026-06-30 12:45:00-04:00,417.6799926757813,418.6400146484375,417.52288818359375,418.0899963378906,456538
2026-06-30 12:50:00-04:00,418.0549926757813,418.2200012207031,417.5700073242188,417.8399963378906,204381
2026-06-30 12:55:00-04:00,417.8699951171875,418.25,417.7001037597656,417.9299926757813,241350
2026-06-30 13:00:00-04:00,417.9500122070313,418.6900024414063,417.71099853515625,418.5050048828125,258157
2026-06-30 13:05:00-04:00,418.4299926757813,419.5,417.8900146484375,419.0849914550781,461742
2026-06-30 13:10:00-04:00,419.1000061035156,419.3900146484375,418.5199890136719,418.6701049804688,267740
2026-06-30 13:15:00-04:00,418.7000122070313,418.8200073242188,418.4200134277344,418.6650085449219,172538
2026-06-30 13:20:00-04:00,418.7099914550781,418.7799987792969,418.2000122070313,418.7200012207031,200828
2026-06-30 13:25:00-04:00,418.6600036621094,419.0,418.1000061035156,418.260009765625,207936
2026-06-30 13:30:00-04:00,418.2449951171875,418.3598937988281,417.05999755859375,417.2799987792969,297488
2026-06-30 13:35:00-04:00,417.30999755859375,417.4200134277344,416.5,416.5899963378906,312951
2026-06-30 13:40:00-04:00,416.5300903320313,416.8999938964844,416.0,416.6600036621094,246235
2026-06-30 13:45:00-04:00,416.6900024414063,416.864990234375,416.260009765625,416.3599853515625,199168
2026-06-30 13:50:00-04:00,416.4450073242188,417.42529296875,416.29010009765625,417.1199951171875,283416
2026-06-30 13:55:00-04:00,417.1900024414063,417.8800048828125,417.1300048828125,417.6000061035156,241784
2026-06-30 14:00:00-04:00,417.6000061035156,418.4599914550781,417.5400085449219,418.0899963378906,321315
2026-06-30 14:05:00-04:00,418.0700073242188,418.5400085449219,417.3399963378906,418.3500061035156,237525
2026-06-30 14:10:00-04:00,418.3599853515625,419.1900024414063,417.7072143554688,419.1099853515625,336631
2026-06-30 14:15:00-04:00,419.1300048828125,419.6499938964844,418.8500061035156,419.3800048828125,350033
2026-06-30 14:20:00-04:00,419.3659973144531,419.5700073242188,418.8699951171875,419.1900024414063,262098
2026-06-30 14:25:00-04:00,419.2000122070313,419.2250061035156,418.7000122070313,418.9649963378906,224712
2026-06-30 14:30:00-04:00,418.9800109863281,419.1000061035156,418.3355102539063,418.9498901367188,276132
2026-06-30 14:35:00-04:00,418.9100036621094,419.2799987792969,418.4599914550781,419.2799987792969,325990
2026-06-30 14:40:00-04:00,419.2565002441406,419.9200134277344,418.989990234375,419.3999938964844,306821
2026-06-30 14:45:00-04:00,419.4049987792969,420.8599853515625,419.3200988769531,420.7200012207031,900089
2026-06-30 14:50:00-04:00,420.7044067382813,420.75,419.6700134277344,420.2099914550781,422925
2026-06-30 14:55:00-04:00,420.2749938964844,422.1499938964844,419.8500061035156,422.0249938964844,716750
2026-06-30 15:00:00-04:00,421.9500122070313,423.6099853515625,421.6499938964844,422.7749938964844,883021
2026-06-30 15:05:00-04:00,422.75,424.239990234375,422.3078918457031,423.9400024414063,718405
2026-06-30 15:10:00-04:00,424.0199890136719,424.4400024414063,422.4100036621094,424.0,846140
2026-06-30 15:15:00-04:00,423.9800109863281,424.5400085449219,423.1400146484375,423.4800109863281,675670
2026-06-30 15:20:00-04:00,423.5299987792969,423.7000122070313,422.0400085449219,422.5248107910156,505631
2026-06-30 15:25:00-04:00,422.5,423.5899963378906,421.2607116699219,423.4599914550781,585626
2026-06-30 15:30:00-04:00,423.4949951171875,423.7999877929688,422.5,422.80999755859375,523937
2026-06-30 15:35:00-04:00,422.80999755859375,423.05999755859375,422.489990234375,422.9700012207031,407186
2026-06-30 15:40:00-04:00,422.9700012207031,423.4400024414063,422.7099914550781,422.8699951171875,471070
2026-06-30 15:45:00-04:00,422.8399963378906,423.0,421.7200012207031,421.7768859863281,591326
2026-06-30 15:50:00-04:00,421.7999877929688,421.8900146484375,420.5499877929688,420.7099914550781,750184
2026-06-30 15:55:00-04:00,420.6749877929688,421.9500122070313,420.2999877929688,420.3200073242188,1620064
2026-07-01 09:30:00-04:00,421.5700073242188,425.2300109863281,419.3301086425781,423.4249877929688,2906642
2026-07-01 09:35:00-04:00,423.4299926757813,424.3999938964844,419.2431945800781,419.36138916015625,931465
2026-07-01 09:40:00-04:00,419.4450073242188,420.9599914550781,418.090087890625,420.3800048828125,622483
2026-07-01 09:45:00-04:00,420.2999877929688,423.3299865722656,420.0,423.239990234375,739356
2026-07-01 09:50:00-04:00,423.1900939941406,423.4700012207031,422.2099914550781,423.2950134277344,527069
2026-07-01 09:55:00-04:00,423.2850036621094,424.5,422.5199890136719,422.6799926757813,535176
2026-07-01 10:00:00-04:00,422.9500122070313,424.9100036621094,422.8999938964844,423.760009765625,596722
2026-07-01 10:05:00-04:00,423.7999877929688,427.5,423.3200073242188,426.6799926757813,1272138
2026-07-01 10:10:00-04:00,426.6400146484375,427.6099853515625,425.7809143066406,426.2999877929688,653648
2026-07-01 10:15:00-04:00,426.3299865722656,427.3499145507813,426.2000122070313,426.8299865722656,525074
2026-07-01 10:20:00-04:00,426.8599853515625,427.4500122070313,425.9450073242188,426.29541015625,597993
2026-07-01 10:25:00-04:00,426.2999877929688,427.7000122070313,426.0700073242188,427.0799865722656,577462
2026-07-01 10:30:00-04:00,427.0750122070313,427.4150085449219,424.0,425.885009765625,619532
2026-07-01 10:35:00-04:00,425.8900146484375,427.510009765625,425.3299865722656,427.4750061035156,473166
2026-07-01 10:40:00-04:00,427.4400939941406,427.9299926757813,426.2701110839844,427.2300109863281,534601
2026-07-01 10:45:00-04:00,427.2300109863281,428.8500061035156,426.1099853515625,428.8150024414063,712248
2026-07-01 10:50:00-04:00,428.7800903320313,428.989990234375,427.1900024414063,427.3399963378906,468615
2026-07-01 10:55:00-04:00,427.3999938964844,427.4675903320313,424.760009765625,425.8900146484375,589359
2026-07-01 11:00:00-04:00,425.8599853515625,427.9599914550781,425.7799987792969,427.8699951171875,440638
2026-07-01 11:05:00-04:00,427.9100036621094,429.4400024414063,427.7300109863281,429.3900146484375,762473
2026-07-01 11:10:00-04:00,429.3949890136719,430.5400085449219,429.0,430.2900085449219,971585
2026-07-01 11:15:00-04:00,430.2200012207031,430.3599853515625,428.5299987792969,429.5082092285156,634572
2026-07-01 11:20:00-04:00,429.5799865722656,432.0698852539063,429.5213928222656,431.998291015625,844818
2026-07-01 11:25:00-04:00,431.9750061035156,432.8598937988281,431.6400146484375,431.8200073242188,683856
2026-07-01 11:30:00-04:00,431.8999938964844,432.1199951171875,430.75,431.3399963378906,549149
2026-07-01 11:35:00-04:00,431.3049926757813,432.0799865722656,430.1799926757813,430.2349853515625,523709
